2018-11-27 11:48:34.688 INFO  (coreLoadExecutor-9-thread-3) [   ] o.a.s.s.IndexSchema [organization_info] Schema name=default-config
2018-11-27 11:48:34.699 INFO  (coreLoadExecutor-9-thread-1) [   ] o.a.s.c.SolrResourceLoader [academic_info] Added 57 libs to classloader, from paths: [/Users/yinyuwei/github/gzliuyun/EDMS/Visualization/solr-7.4.0/contrib/clustering/lib, /Users/yinyuwei/github/gzliuyun/EDMS/Visualization/solr-7.4.0/contrib/extraction/lib, /Users/yinyuwei/github/gzliuyun/EDMS/Visualization/solr-7.4.0/contrib/langid/lib, /Users/yinyuwei/github/gzliuyun/EDMS/Visualization/solr-7.4.0/contrib/velocity/lib, /Users/yinyuwei/github/gzliuyun/EDMS/Visualization/solr-7.4.0/dist]
2018-11-27 11:48:34.720 INFO  (coreLoadExecutor-9-thread-1) [   ] o.a.s.c.SolrConfig Using Lucene MatchVersion: 7.4.0
2018-11-27 11:48:34.755 INFO  (coreLoadExecutor-9-thread-1) [   ] o.a.s.s.IndexSchema [academic_info] Schema name=default-config
2018-11-27 11:48:34.905 INFO  (coreLoadExecutor-9-thread-2) [   ] o.a.s.s.IndexSchema Loaded schema default-config/1.6 with uniqueid field id
2018-11-27 11:48:34.915 INFO  (coreLoadExecutor-9-thread-3) [   ] o.a.s.s.IndexSchema Loaded schema default-config/1.6 with uniqueid field id
2018-11-27 11:48:34.924 INFO  (coreLoadExecutor-9-thread-2) [   ] o.a.s.c.CoreContainer Creating SolrCore 'basic_info' using configuration from instancedir /Users/yinyuwei/github/gzliuyun/EDMS/Visualization/solr-7.4.0/server/solr/basic_info, trusted=true
2018-11-27 11:48:34.925 INFO  (coreLoadExecutor-9-thread-2) [   ] o.a.s.m.r.SolrJmxReporter JMX monitoring for 'solr.core.basic_info' (registry 'solr.core.basic_info') enabled at server: com.sun.jmx.mbeanserver.JmxMBeanServer@6b1274d2
2018-11-27 11:48:34.925 INFO  (coreLoadExecutor-9-thread-2) [   ] o.a.s.c.SolrCore solr.RecoveryStrategy.Builder
2018-11-27 11:48:34.925 INFO  (coreLoadExecutor-9-thread-2) [   ] o.a.s.c.SolrCore [[basic_info] ] Opening new SolrCore at [/Users/yinyuwei/github/gzliuyun/EDMS/Visualization/solr-7.4.0/server/solr/basic_info], dataDir=[/Users/yinyuwei/github/gzliuyun/EDMS/Visualization/solr-7.4.0/server/solr/basic_info/data/]
2018-11-27 11:48:34.928 INFO  (coreLoadExecutor-9-thread-2) [   ] o.a.s.r.XSLTResponseWriter xsltCacheLifetimeSeconds=5
2018-11-27 11:48:34.935 INFO  (coreLoadExecutor-9-thread-3) [   ] o.a.s.c.CoreContainer Creating SolrCore 'organization_info' using configuration from instancedir /Users/yinyuwei/github/gzliuyun/EDMS/Visualization/solr-7.4.0/server/solr/organization_info, trusted=true
